Date,Year,OutsideDryBulb_C,CoolingThermal_kWh,ChillerLoad_kWh,CoolingElectricity_kWh,SystemFans_kWh,SystemPumps_kWh,Auxiliary_kWh,HVACElectricity_kWh,AirTemperature_C,OperativeTemperature_C,RoomElectricity_kWh,Lighting_kWh,OccupancyGains_kWh,HeatingGas_kWh,CO2_kg
2022-07-06,2022,25.34132,16095.15,16362.71,4496.285,515.7661,20.219,0.0,5032.2701,23.25075,23.72677,2871.59,1068.493,1233.29,0.0,5437.241
2022-07-07,2022,25.78924,18007.01,18373.09,4764.612,541.9414,23.10263,0.0,5329.65603,23.35726,23.89052,2871.59,1061.617,1231.776,0.0,5613.29
2022-07-08,2022,25.71319,18710.56,19157.26,4893.667,574.5668,24.35992,0.0,5492.59372,23.44603,24.02716,2871.59,1060.179,1230.624,0.0,5711.159
2022-07-09,2022,24.39097,14799.29,14876.29,4341.012,559.6116,18.40745,0.0,4919.03105,23.47363,24.05065,2871.59,1146.201,1230.705,0.0,5415.709
2022-07-10,2022,25.4125,13070.89,13142.1,4081.522,373.7117,15.41208,0.0,4470.64578,22.40579,23.14226,273.4755,0.0,0.0,0.0,2874.935
2022-07-11,2022,25.94479,14571.06,14650.93,4269.011,373.7783,17.43459,0.0,4660.22389,21.92918,22.6268,273.4755,0.0,0.0,0.0,2989.819
2022-07-12,2022,25.50937,16464.36,16767.21,4539.073,480.4914,20.67931,0.0,5040.243710000001,23.09607,23.51609,2871.59,1055.618,1236.206,0.0,5434.271
2022-07-13,2022,25.06875,16041.26,16131.25,4456.676,537.6258,20.03937,0.0,5014.341170000001,23.34948,23.87897,2871.59,1074.153,1231.728,0.0,5429.806
2022-07-14,2022,25.12292,16187.85,16273.33,4493.982,562.6995,20.37886,0.0,5077.0603599999995,23.42641,23.99622,2871.59,1061.649,1230.84,0.0,5460.236
2022-07-15,2022,25.93993,19397.28,20048.26,5044.877,595.3318,25.71735,0.0,5665.92615,23.48655,24.08724,2871.59,1067.814,1230.07,0.0,5820.825
2022-07-16,2022,26.04688,20608.72,21407.88,5235.253,607.2013,27.65447,0.0,5870.10877,23.5333,24.15622,2871.59,1057.252,1229.621,0.0,5938.159
2022-07-17,2022,27.14792,18363.9,18807.34,4877.092,375.0129,23.07856,0.0,5275.183459999999,22.67599,23.42307,273.4755,0.0,0.0,0.0,3362.484
2022-07-18,2022,27.25972,18825.58,19285.23,4943.224,375.9209,23.79604,0.0,5342.94094,22.27997,22.99358,273.4755,0.0,0.0,0.0,3403.545
2022-07-19,2022,26.75486,19099.22,19568.37,4976.732,553.8636,24.83635,0.0,5555.431949999999,23.29004,23.79801,2871.59,1063.667,1231.351,0.0,5751.353
2022-07-20,2022,26.36667,19002.02,19483.08,4971.764,608.8121,24.96414,0.0,5605.54024,23.48132,24.07394,2871.59,1066.894,1229.673,0.0,5783.673
2022-07-21,2022,26.23785,19138.17,19676.25,5004.196,617.311,25.33036,0.0,5646.8373599999995,23.52683,24.14474,2871.59,1053.135,1229.446,0.0,5800.361
2022-07-22,2022,26.63507,20614.18,21488.37,5317.419,628.2974,27.8995,0.0,5973.615900000001,23.55211,24.18254,2871.59,1075.99,1229.356,0.0,6012.239
2022-07-23,2022,26.51875,19098.59,19231.9,4915.722,657.9916,24.78103,0.0,5598.49463,23.59371,24.2509,2871.59,1056.767,1228.863,0.0,5773.266
2022-07-24,2022,26.82292,17304.39,17555.77,4673.893,375.8803,21.39295,0.0,5071.16625,22.72419,23.4683,273.4755,0.0,0.0,0.0,3238.849
2022-07-25,2022,26.70208,17740.93,17932.55,4709.287,375.4942,21.97175,0.0,5106.75295,22.26538,22.97723,273.4755,0.0,0.0,0.0,3260.415
2022-07-26,2022,27.48333,21191.88,22606.99,5549.237,545.2808,29.06571,0.0,6123.5835099999995,23.27692,23.77174,2871.59,1099.272,1232.07,0.0,6117.228
2022-07-27,2022,27.02917,21944.81,23597.77,5754.661,629.8834,30.84139,0.0,6415.385789999999,23.5363,24.1466,2871.59,1086.745,1229.429,0.0,6286.469
2022-07-28,2022,26.42396,18509.18,18714.62,4862.969,657.6167,23.99272,0.0,5544.57842,23.59823,24.24348,2871.59,1069.69,1228.844,0.0,5748.425
2022-07-29,2022,26.75937,19359.85,19819.11,5058.177,662.8545,25.65659,0.0,5746.68809,23.57982,24.22048,2871.59,1066.434,1228.933,0.0,5868.93
2022-07-30,2022,26.21667,16147.22,16230.5,4491.645,642.4097,20.49936,0.0,5154.55406,23.56417,24.19909,2871.59,1066.243,1229.156,0.0,5509.981
2022-07-31,2022,25.19792,13665.46,13740.65,4136.048,373.7117,16.19472,0.0,4525.95442,22.53222,23.28031,273.4755,0.0,0.0,0.0,2908.452
2022-08-01,2022,27.80556,18604.02,19270.61,5016.22,376.8896,23.61449,0.0,5416.72409,22.08456,22.77426,273.4755,0.0,0.0,0.0,3448.258
2022-08-02,2022,27.52847,21567.39,22959.46,5591.01,569.2691,29.54811,0.0,6189.8272099999995,23.30399,23.81609,2871.59,1063.387,1231.396,0.0,6135.625
2022-08-03,2022,27.06736,22001.28,23319.27,5608.426,646.9238,30.52266,0.0,6285.87246,23.54587,24.16942,2871.59,1073.249,1229.081,0.0,6199.806
2022-08-04,2022,27.52396,23275.22,25115.7,5917.859,675.886,33.15719,0.0,6626.902190000001,23.60552,24.25499,2871.59,1059.452,1228.731,0.0,6398.108
2022-08-05,2022,27.80903,23606.98,25369.06,6055.759,696.5763,33.80301,0.0,6786.138309999999,23.64203,24.32528,2871.59,1077.831,1228.62,0.0,6505.743
2022-08-06,2022,27.78437,23208.82,24730.3,5948.753,722.2084,32.95097,0.0,6703.91237,23.67526,24.38057,2871.59,1082.522,1228.426,0.0,6458.757
2022-08-07,2022,27.15764,16217.09,16395.98,4574.87,377.888,19.79049,0.0,4972.54849,22.86003,23.62133,273.4755,0.0,0.0,0.0,3179.087
2022-08-08,2022,27.4309,17969.64,18293.01,4827.668,378.2184,22.4549,0.0,5228.341299999999,22.45337,23.18092,273.4755,0.0,0.0,0.0,3334.098
2022-08-09,2022,26.5191,19633.39,20561.24,5195.571,571.5464,26.42958,0.0,5793.54698,23.3518,23.88686,2871.59,1074.629,1230.891,0.0,5902.292
2022-08-10,2022,26.81667,19918.92,20481.04,5159.565,628.5019,26.48361,0.0,5814.55051,23.53949,24.15998,2871.59,1092.926,1229.275,0.0,5926.109
2022-08-11,2022,26.86319,20419.26,21104.9,5273.001,661.7167,27.49512,0.0,5962.21282,23.59449,24.24914,2871.59,1089.07,1228.926,0.0,6013.256
2022-08-12,2022,26.94514,20969.93,21743.67,5367.881,667.389,28.41649,0.0,6063.68649,23.61556,24.28283,2871.59,1089.028,1228.824,0.0,6074.723
2022-08-13,2022,27.1059,20932.97,21598.9,5345.232,688.4837,28.30495,0.0,6062.0206499999995,23.63715,24.31813,2871.59,1079.997,1228.605,0.0,6068.24
2022-08-14,2022,27.64792,19849.72,20870.13,5207.433,379.1855,25.8403,0.0,5612.458799999999,22.85571,23.6091,273.4755,0.0,0.0,0.0,3566.873
2022-08-15,2022,27.69062,18398.66,18834.15,4907.901,378.0075,23.08966,0.0,5308.998159999999,22.4227,23.14022,273.4755,0.0,0.0,0.0,3382.976
2022-08-16,2022,26.50729,18151.53,18746.86,4932.814,548.1723,23.72564,0.0,5504.71194,23.31175,23.82083,2871.59,1129.535,1231.467,0.0,5760.532
2022-08-17,2022,26.47743,17835.26,18080.75,4839.99,606.9175,23.13863,0.0,5470.04613,23.50608,24.10201,2871.59,1120.606,1229.327,0.0,5734.113
2022-08-18,2022,27.66042,20951.71,21913.66,5473.841,656.8479,28.69563,0.0,6159.38453,23.58433,24.22201,2871.59,1105.343,1228.765,0.0,6142.602
2022-08-19,2022,28.01667,21913.19,22841.53,5627.203,705.0168,30.1972,0.0,6362.417,23.65148,24.33446,2871.59,1082.73,1228.606,0.0,6251.937
2022-08-20,2022,27.63403,21383.02,22058.9,5474.844,732.3856,29.21301,0.0,6236.44261,23.68956,24.40413,2871.59,1062.72,1228.376,0.0,6163.47
2022-08-21,2022,27.78437,19289.05,20217.63,5142.296,383.5338,24.94282,0.0,5550.772620000001,22.97165,23.73614,273.4755,0.0,0.0,0.0,3529.491
2022-08-22,2022,27.88368,20349.88,21689.65,5368.125,384.6322,26.89235,0.0,5779.64955,22.61248,23.34359,273.4755,0.0,0.0,0.0,3668.19
2022-08-23,2022,27.17917,20152.91,20843.68,5205.479,597.7203,26.75947,0.0,5829.95877,23.41142,23.97493,2871.59,1087.124,1229.953,0.0,5931.93
2022-08-24,2022,27.46979,20515.51,21212.63,5304.689,653.5442,27.65291,0.0,5985.88611,23.55842,24.1886,2871.59,1072.832,1229.042,0.0,6017.761
2022-08-25,2022,27.73576,21317.02,22242.58,5503.18,670.6586,29.26746,0.0,6203.10606,23.61412,24.2673,2871.59,1095.349,1228.758,0.0,6163.042
2022-08-26,2022,27.59479,22512.06,23954.3,5808.345,695.2096,31.85028,0.0,6535.40488,23.64551,24.32594,2871.59,1068.76,1228.59,0.0,6348.301
2022-08-27,2022,27.29792,19399.97,19516.71,5022.697,706.439,25.43488,0.0,5754.57088,23.66904,24.37097,2871.59,1077.056,1228.476,0.0,5880.144
2022-08-28,2022,26.6809,14808.03,14887.69,4333.866,378.1813,17.70968,0.0,4729.75698,22.89644,23.66494,273.4755,0.0,0.0,0.0,3031.956
2022-08-29,2022,27.23021,16391.96,16565.52,4574.679,381.3108,20.0341,0.0,4976.0239,22.49028,23.20871,273.4755,0.0,0.0,0.0,3181.194
2022-08-30,2022,26.68993,18831.11,19327.76,4960.765,571.4754,24.64636,0.0,5556.88676,23.34923,23.8781,2871.59,1085.75,1230.745,0.0,5765.616
2022-08-31,2022,26.04167,18251.97,18391.53,4764.762,613.853,23.40123,0.0,5402.01623,23.50539,24.11705,2871.59,1099.247,1229.387,0.0,5679.943
2022-09-01,2022,25.68576,18639.36,19229.28,4957.998,585.4841,24.59033,0.0,5568.072429999999,23.49571,24.0855,2871.59,1136.879,1229.922,0.0,5803.378
2022-09-02,2022,26.26597,19187.31,19815.04,5079.768,616.8698,25.46469,0.0,5722.10249,23.5284,24.14409,2871.59,1140.481,1229.494,0.0,5898.903
2022-09-03,2022,25.58264,17381.62,17502.55,4694.757,619.8901,22.22419,0.0,5336.871289999999,23.55726,24.18784,2871.59,1132.756,1229.09,0.0,5660.772
2022-09-04,2022,25.49618,14866.09,14955.0,4302.761,373.9642,17.7911,0.0,4694.516300000001,22.5407,23.28152,273.4755,0.0,0.0,0.0,3010.6
2022-09-05,2022,25.81944,14146.58,14222.05,4207.152,373.662,16.77393,0.0,4597.587930000001,21.89554,22.58686,273.4755,0.0,0.0,0.0,2951.862
2022-09-06,2022,26.13472,14598.12,14676.71,4302.195,476.6069,17.78347,0.0,4796.58537,23.06423,23.4662,2871.59,1122.323,1237.121,0.0,5327.038
2022-09-07,2022,25.39271,16425.09,16598.8,4536.538,525.0608,20.62785,0.0,5082.22665,23.34225,23.84996,2871.59,1140.159,1231.883,0.0,5510.944
2022-09-08,2022,25.65382,15827.1,15909.67,4440.064,568.1584,19.68796,0.0,5027.910360000001,23.42454,23.98617,2871.59,1126.88,1230.441,0.0,5469.981
2022-09-09,2022,25.32153,14134.81,14209.65,4215.818,581.9147,17.38508,0.0,4815.1177800000005,23.45501,24.04182,2871.59,1127.319,1230.247,0.0,5341.295
2022-09-10,2022,24.45382,13721.42,13794.42,4208.928,571.3578,16.93266,0.0,4797.21846,23.45498,24.03315,2871.59,1124.933,1230.701,0.0,5329.002
2022-09-11,2022,24.80868,11535.96,11599.22,3922.028,373.755,13.34979,0.0,4309.13279,22.34695,23.07925,273.4755,0.0,0.0,0.0,2777.058
2022-09-12,2022,24.25625,11143.33,11204.92,3910.141,373.6589,12.87452,0.0,4296.67442,21.65466,22.33897,273.4755,0.0,0.0,0.0,2769.508
2022-09-13,2022,25.27569,14341.81,14716.97,4400.72,453.0336,17.78015,0.0,4871.53375,22.92419,23.26544,2871.59,1155.973,1242.938,0.0,5392.847
2022-09-14,2022,25.73958,17592.76,18521.01,4947.492,521.6709,23.26018,0.0,5492.4230800000005,23.28544,23.76352,2871.59,1145.43,1233.204,0.0,5762.716
2022-09-15,2022,26.09931,18474.01,19075.68,4955.446,564.816,24.22736,0.0,5544.48936,23.40775,23.95197,2871.59,1136.004,1230.609,0.0,5788.557
2022-09-16,2022,27.22222,21707.79,23340.7,5719.655,613.0953,30.44733,0.0,6363.19763,23.49343,24.0821,2871.59,1114.459,1229.726,0.0,6271.637
2022-09-17,2022,25.64305,20217.18,21458.62,5370.573,621.9158,27.76844,0.0,6020.25724,23.5486,24.1673,2871.59,1192.673,1229.189,0.0,6111.213
2022-09-18,2022,25.80174,16477.23,16766.84,4596.559,374.1265,20.22685,0.0,4990.9123500000005,22.49886,23.23531,273.4755,0.0,0.0,0.0,3190.216
2022-09-19,2022,26.19896,15816.43,15901.07,4430.198,373.7937,18.99772,0.0,4822.989420000001,21.91089,22.6035,273.4755,0.0,0.0,0.0,3088.455
2022-09-20,2022,25.57604,16295.01,16597.03,4544.349,473.6667,20.39021,0.0,5038.4059099999995,23.0558,23.45158,2871.59,1153.799,1237.716,0.0,5492.654
2022-09-21,2022,23.96632,14634.76,14839.78,4326.55,503.1219,18.24658,0.0,4847.91848,23.26128,23.73494,2871.59,1197.918,1233.701,0.0,5403.956
2022-09-22,2022,25.50069,16847.09,17452.42,4759.494,525.2821,21.82201,0.0,5306.59811,23.3143,23.80639,2871.59,1159.512,1233.857,0.0,5658.641
2022-09-23,2022,26.39514,18420.17,18947.93,4939.415,575.9074,23.94126,0.0,5539.26366,23.43775,23.99325,2871.59,1179.351,1230.84,0.0,5811.658
2022-09-24,2022,26.57361,17200.93,17424.99,4745.92,619.3582,22.09506,0.0,5387.373259999999,23.51645,24.12302,2871.59,1171.38,1229.668,0.0,5714.783
2022-09-25,2022,24.90347,11879.51,11943.39,3960.439,373.7809,13.82033,0.0,4348.04023,22.46496,23.20816,273.4755,0.0,0.0,0.0,2800.635
2022-09-26,2022,25.22743,13398.53,13471.96,4138.488,373.6862,15.86533,0.0,4528.03953,21.73607,22.42087,273.4755,0.0,0.0,0.0,2909.715
2022-09-27,2022,26.08125,15766.97,15894.39,4437.472,470.8573,19.28751,0.0,4927.6168099999995,22.9389,23.31332,2871.59,1163.039,1238.678,0.0,5431.116
2022-09-28,2022,26.16701,16633.49,16882.17,4616.487,544.9182,20.87546,0.0,5182.28066,23.29113,23.79472,2871.59,1172.504,1232.083,0.0,5591.178
2022-09-29,2022,26.35417,18243.69,18635.79,4850.105,584.4142,23.46568,0.0,5457.98488,23.40844,23.96937,2871.59,1157.901,1230.505,0.0,5749.404
2022-09-30,2022,25.41736,16148.17,16236.52,4481.78,589.7637,20.27212,0.0,5091.81582,23.443,24.02122,2871.59,1167.496,1229.918,0.0,5533.322
2022-10-01,2022,23.86875,10156.76,10209.05,3781.494,545.4128,11.98133,0.0,4338.888129999999,23.35216,23.89927,2871.59,1199.642,1231.753,0.0,5096.528
2022-10-02,2022,22.1125,8890.929,8943.939,3601.752,373.6584,10.06641,0.0,3985.4768099999997,21.86323,22.57949,273.4755,0.0,0.0,0.0,2580.923
2022-10-03,2022,23.09028,8465.021,8509.206,3624.133,373.6584,9.482374,0.0,4007.273774,21.03128,21.67392,273.4755,0.0,0.0,0.0,2594.132
2022-10-04,2022,23.78542,9430.843,9485.51,3759.702,419.3446,10.81247,2.5e-05,4189.859095000001,22.50484,22.7478,2871.59,1261.928,1259.17,0.803981,5044.113
2022-10-05,2022,23.43403,11670.7,11735.04,3926.439,469.6108,13.87776,0.0,4409.92756,23.00183,23.38848,2871.59,1243.278,1239.158,0.0,5166.021
2022-10-06,2022,23.15417,8970.646,9016.679,3612.48,483.3868,10.25002,0.0,4106.11682,23.12668,23.56964,2871.59,1178.201,1236.807,0.0,4942.476
2022-10-07,2022,21.83889,7523.55,7567.02,3456.608,461.6458,8.514603,0.0,3926.7684030000005,23.03979,23.44578,2871.59,1214.333,1242.341,0.0,4855.687
2022-10-08,2022,23.51805,11537.93,11602.38,3866.266,464.2301,13.562,0.0,4344.0581,23.00874,23.40623,2871.59,1207.202,1242.634,0.0,5104.242
2022-10-09,2022,23.38576,10005.57,10061.25,3709.372,373.6584,11.38966,0.0,4094.4200599999995,21.65202,22.33973,273.4755,0.0,0.0,0.0,2646.942
2022-10-10,2022,23.27396,10183.85,10239.82,3728.937,373.6584,11.65017,0.0,4114.24557,20.9511,21.58625,273.4755,0.0,0.0,0.0,2658.956
2022-10-11,2022,23.14236,10098.22,10153.48,3722.03,398.6087,11.60785,1.7e-05,4132.246567000001,22.35114,22.56587,2871.59,1220.928,1269.341,0.540344,4984.304
2022-10-12,2022,23.33924,10686.95,10746.24,3846.5,433.6979,12.50257,2e-06,4292.7004719999995,22.78009,23.09026,2871.59,1231.582,1250.273,0.062392,5087.906
2022-10-13,2022,24.3316,13432.36,13539.18,4184.401,468.4018,16.34381,0.0,4669.14661,23.02789,23.41433,2871.59,1221.736,1240.794,0.0,5310.054
2022-10-14,2022,25.77361,16897.63,17195.96,4638.634,511.1791,21.29892,0.0,5171.1120200000005,23.18975,23.64593,2871.59,1205.264,1235.0,0.0,5604.262
2022-10-15,2022,24.77083,17420.46,17927.7,4722.05,524.4515,22.48454,0.0,5268.986040000001,23.29207,23.78992,2871.59,1217.075,1233.119,0.0,5670.73
2022-10-16,2022,23.53472,13889.06,13962.88,4128.564,373.6585,16.56362,0.0,4518.78612,22.01541,22.72739,273.4755,0.0,0.0,0.0,2904.108
2022-10-17,2022,23.63333,11632.41,11693.1,3857.128,373.6584,13.5629,0.0,4244.3493,21.20191,21.85143,273.4755,0.0,0.0,0.0,2737.8
2022-10-18,2022,22.24375,7359.704,7403.182,3460.475,398.8557,8.156422,1e-06,3867.487123,22.37259,22.60468,2871.59,1187.207,1266.557,0.027376,4803.328
2022-10-19,2022,19.86389,4969.842,4995.908,3155.093,409.2038,5.595539,5.6e-05,3569.892395,22.53802,22.81662,2871.59,1202.403,1264.476,1.812073,4632.531
2022-10-20,2022,18.98889,4379.016,4400.188,2665.431,397.7076,4.952833,0.001827,3068.09326,22.3111,22.57206,2871.59,1197.457,1283.12,58.75618,4336.123
2022-10-21,2022,19.28681,4547.623,4573.067,2911.447,397.6268,4.937967,0.002113,3314.01388,22.25934,22.48074,2871.59,1221.482,1282.395,67.97827,4501.44
2022-10-22,2022,19.16875,4058.219,4080.609,2299.563,398.6808,4.710845,0.00378,2702.9584250000003,22.23188,22.44659,2871.59,1227.306,1284.79,121.5886,4144.725
2022-10-23,2022,20.54306,4512.243,4538.899,2471.793,373.6584,5.133863,0.004984,2850.590247,20.62237,21.23004,273.4755,0.0,0.0,160.3294,1923.253
2022-10-24,2022,22.49861,5769.739,5799.646,2926.086,373.6584,7.361014,0.013484,3307.1188979999997,20.24272,20.75902,273.4755,0.0,0.0,433.7238,2251.188
2022-10-25,2022,22.72917,6390.263,6424.437,3111.018,389.3026,7.883105,0.005037,3508.208742,22.01847,22.1527,2871.59,1245.582,1294.059,162.0171,4651.364
2022-10-26,2022,21.66493,7158.394,7203.054,3354.743,427.2937,8.198103,1.7e-05,3790.23482,22.61432,22.89159,2871.59,1340.995,1256.538,0.562678,4849.81
2022-10-27,2022,21.51354,8155.43,8196.018,3528.317,422.7794,9.181778,0.0,3960.278178,22.71443,23.02334,2871.59,1231.857,1255.377,0.0,4886.613
2022-10-28,2022,20.45903,5339.288,5371.452,3207.176,416.4926,5.744156,0.000162,3629.412918,22.58506,22.8742,2871.59,1223.39,1262.869,5.197125,4681.952
2022-10-29,2022,20.96736,5431.515,5463.695,3308.598,412.6953,5.823319,0.000294,3727.116913,22.53387,22.80813,2871.59,1231.048,1265.708,9.454512,4746.6
2022-10-30,2022,21.21111,5117.193,5144.415,3283.926,373.6584,5.441854,0.000792,3663.0270459999997,20.83673,21.46989,273.4755,0.0,0.0,25.47994,2390.297
2022-10-31,2022,20.13056,5907.248,5942.559,2920.699,373.6584,6.535125,0.017972,3300.910497,20.13487,20.64996,273.4755,0.0,0.0,578.1019,2274.505
2022-11-01,2022,22.22569,8053.074,8099.843,3537.988,378.7571,9.000775,0.010453,3925.7563279999995,21.78586,21.86077,2871.59,1251.78,1312.078,336.2254,4940.829
2022-11-02,2022,21.23646,7671.143,7711.851,3495.73,395.2826,8.565718,0.000387,3899.578705,22.26086,22.46416,2871.59,1235.213,1277.316,12.44072,4854.196
2022-11-03,2022,18.47326,4965.493,4994.914,2834.283,389.1022,5.373718,0.001768,3228.7606859999996,22.15878,22.37377,2871.59,1264.638,1290.776,56.88461,4473.848
2022-11-04,2022,20.425,5638.967,5670.968,3321.26,388.2688,6.01133,0.003907,3715.5440369999997,22.06034,22.23098,2871.59,1231.941,1296.28,125.674,4761.927
2022-11-05,2022,18.37778,4349.493,4373.057,2590.356,390.4407,4.627699,0.003622,2985.4280210000006,22.09759,22.28136,2871.59,1250.126,1292.654,116.5196,4328.78
2022-11-06,2022,18.22743,3632.596,3656.82,2333.363,373.6584,3.892121,0.018155,2710.9316759999997,20.32874,20.88169,273.4755,0.0,0.0,583.968,1918.078
2022-11-07,2022,18.92535,4351.788,4375.86,2265.35,373.6584,4.992445,0.055019,2644.0558639999995,20.03542,20.3818,273.4755,0.0,0.0,1771.728,2100.327
2022-11-08,2022,20.5,4986.374,5015.393,3209.316,375.2278,5.381705,0.018377,3589.9438819999996,21.59662,21.61367,2871.59,1238.836,1329.771,591.4594,4777.354
2022-11-09,2022,21.42083,8851.656,8903.514,3590.02,385.7783,10.00049,0.00281,3985.8016,22.01756,22.16666,2871.59,1233.942,1296.093,90.37259,4920.293
2022-11-10,2022,20.57708,6821.431,6857.124,3399.694,395.5303,7.458018,0.000551,3802.6828689999998,22.2577,22.46485,2871.59,1248.541,1280.864,17.72524,4804.545
2022-11-11,2022,18.9316,4229.039,4254.134,2750.845,396.806,4.46398,0.001611,3152.116591,22.2544,22.47117,2871.59,1260.964,1282.34,51.82169,4424.226
2022-11-12,2022,17.80382,3491.709,3510.257,2082.811,392.9296,3.784191,0.007946,2479.5327370000005,22.12414,22.32316,2871.59,1290.865,1292.934,255.5896,4072.979
2022-11-13,2022,18.70208,3883.067,3906.903,2370.829,373.6584,4.194026,0.018544,2748.69997,20.37105,20.92159,273.4755,0.0,0.0,596.4979,1943.316
2022-11-14,2022,19.49583,5035.497,5064.293,3147.954,373.6584,5.584719,0.045264,3527.242383,20.05185,20.43824,273.4755,0.0,0.0,1455.992,2576.318
2022-11-15,2022,17.68542,3673.197,3693.938,2255.852,374.2114,4.047969,0.024733,2634.1361020000004,21.46011,21.4635,2871.59,1276.383,1342.757,798.0635,4259.639
2022-11-16,2022,17.01875,3230.077,3250.446,1908.374,376.5972,3.532141,0.015482,2288.518823,21.64919,21.74011,2871.59,1294.507,1324.94,498.3625,4004.966
2022-11-17,2022,17.75972,3419.318,3439.199,1933.788,378.2175,3.765945,0.016205,2315.78765,21.68378,21.77576,2871.59,1273.349,1324.801,521.3947,4012.989
2022-11-18,2022,17.57187,2790.109,2817.589,1807.142,380.3838,3.790042,0.015977,2191.331819,21.75366,21.86724,2871.59,1297.956,1318.232,514.4664,3951.182
2022-11-19,2022,17.43299,2703.994,2705.317,1859.312,380.9613,3.22439,0.012812,2243.5105019999996,21.79029,21.91492,2871.59,1290.879,1314.753,412.1285,3959.319
2022-11-20,2022,16.94375,2377.445,2392.594,1715.073,373.6584,2.96359,0.047128,2091.742118,20.16857,20.61553,273.4755,0.0,0.0,1517.37,1717.918
2022-11-21,2022,17.83819,2770.1,2782.115,1809.175,373.6584,3.98891,0.08521,2186.90752,20.0143,20.22948,273.4755,0.0,0.0,2755.055,2007.729
2022-11-22,2022,17.53403,3046.09,3062.938,1942.276,373.8513,3.454702,0.037633,2319.619635,21.27069,21.20005,2871.59,1275.659,1363.258,1220.247,4147.788
2022-11-23,2022,17.44167,2653.374,2673.41,1878.585,375.7817,3.028718,0.018689,2257.414107,21.5571,21.61191,2871.59,1285.213,1334.356,601.9186,3999.908
2022-11-24,2022,18.08611,3235.822,3250.306,2124.781,378.7466,3.553151,0.012945,2507.093696,21.71034,21.80578,2871.59,1278.924,1322.375,416.4141,4112.609
2022-11-25,2022,19.09792,4467.544,4494.242,2771.502,382.3718,4.794949,0.008076,3158.676825,21.86881,21.99587,2871.59,1275.641,1308.117,259.784,4476.101
2022-11-26,2022,17.53056,2744.387,2760.072,1756.452,383.805,3.027184,0.009394,2143.2935780000003,21.87132,22.01131,2871.59,1275.178,1310.319,302.1827,3868.451
2022-11-27,2022,17.3375,2634.355,2647.792,1784.369,373.6584,2.979366,0.038452,2161.0452179999997,20.21774,20.69223,273.4755,0.0,0.0,1237.435,1707.412
2022-11-28,2022,17.62639,3652.653,3675.436,2152.052,373.6584,4.398865,0.081011,2530.1902760000003,20.01298,20.2444,273.4755,0.0,0.0,2615.987,2189.675
2022-11-29,2022,16.68889,2551.63,2567.622,1863.725,373.8221,2.945963,0.036894,2240.5299569999997,21.22999,21.16374,2871.59,1320.992,1364.856,1193.86,4122.382
2022-11-30,2022,18.05972,3315.548,3334.314,2257.648,374.4502,3.6416,0.024392,2635.764192,21.38225,21.39242,2871.59,1281.024,1350.316,785.7496,4261.128
2022-12-01,2022,17.4316,2909.556,2928.594,1918.438,376.055,3.22429,0.020461,2297.737751,21.56302,21.62285,2871.59,1281.018,1333.203,659.6664,4032.633
2022-12-02,2022,21.17882,4762.112,4788.566,2711.997,384.9887,5.854706,0.004266,3102.8446719999997,21.94733,22.0719,2871.59,1342.423,1300.751,137.2135,4459.748
2022-12-03,2022,17.42361,2760.849,2776.42,1921.137,381.4509,2.998836,0.012134,2305.5988700000003,21.84416,21.97856,2871.59,1295.05,1312.611,390.3132,3995.38
2022-12-04,2022,17.54861,2757.633,2770.188,2273.067,373.6584,3.22088,0.046655,2649.9929349999998,20.15956,20.5836,273.4755,0.0,0.0,1502.499,2053.429
2022-12-05,2022,16.32222,1932.516,1943.101,1573.22,373.6584,2.778347,0.110006,1949.766753,20.0001,20.10297,273.4755,0.0,0.0,3570.658,2016.996
2022-12-06,2022,15.44028,1618.735,1633.354,1338.527,373.7336,2.053232,0.053633,1714.367465,21.0013,20.83201,2871.59,1395.22,1389.247,1738.861,3950.731
2022-12-07,2022,14.47639,933.522,950.7928,781.6158,373.9335,1.766592,0.05315,1157.369042,21.04154,20.94005,2871.59,1304.875,1385.803,1721.87,3555.254
2022-12-08,2022,14.62882,1451.396,1459.264,1186.137,374.1448,2.74492,0.063557,1563.090277,21.13288,21.05033,2871.59,1288.988,1376.843,2072.38,3857.236
2022-12-09,2022,14.97257,1322.355,1324.455,1088.791,374.2773,2.064959,0.046755,1465.180014,21.1593,21.10342,2871.59,1356.013,1373.008,1511.061,3733.238
2022-12-10,2022,16.06701,1866.082,1873.953,1538.082,374.4799,3.131285,0.041532,1915.734717,21.22713,21.18828,2871.59,1321.591,1366.201,1342.422,3953.784
2022-12-11,2022,16.85556,2142.959,2153.348,1770.197,373.6584,3.563806,0.082637,2147.501843,20.02793,20.26477,273.4755,0.0,0.0,2669.727,1967.845
2022-12-12,2022,15.90903,1643.411,1655.686,1344.618,373.6584,3.190955,0.115613,1721.582968,20.00061,20.0435,273.4755,0.0,0.0,3756.027,1913.485
2022-12-13,2022,15.05625,1360.016,1352.003,1111.437,373.6777,2.281404,0.075648,1487.471752,20.8236,20.61488,2871.59,1333.672,1411.755,2466.138,3912.343
2022-12-14,2022,15.09618,1212.775,1239.95,1019.322,373.8366,2.170212,0.069897,1395.398709,20.91667,20.81797,2871.59,1291.937,1399.235,2270.968,3794.649
